Code,Type,Resource,Unit,Base rate GBP,Factor,Rate EUR,Scope,Used on,Source group
SX3973,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 300 x 300 mm,nr,1461.79,1.1195,1913.6926,Item-specific,1,item-specific
SX3974,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 300 x 300 mm,nr,1918.07,1.1195,2511.0285,Item-specific,1,item-specific
SX3975,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 300 x 300 mm,nr,2374.35,1.1195,3108.3644,Item-specific,1,item-specific
SX3976,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 300 x 300 mm,m,11.13,1.1195,14.5708,Item-specific,1,item-specific
SX3978,Sub-contract,Cross-sectional area: 0.1-0.15 m2; 350 x 350 mm,nr,2028.56,1.1195,2655.6757,Item-specific,1,item-specific
SX3979,Sub-contract,Cross-sectional area: 0.1-0.15 m2; 350 x 350 mm,nr,2815.81,1.1195,3686.2988,Item-specific,1,item-specific
SX398,Sub-contract,Provide materials for grouting,t,200.69,1.1195,262.732,Item-specific,1,item-specific
SX3980,Sub-contract,Cross-sectional area: 0.1-0.15 m2; 350 x 350 mm,nr,2957.58,1.1195,3871.896,Item-specific,1,item-specific
SX3981,Sub-contract,Cross-sectional area: 0.1-0.15 m2; 350 x 350 mm,m,7.41,1.1195,9.7008,Item-specific,1,item-specific
SX3983,Sub-contract,Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm,nr,2338.76,1.1195,3061.772,Item-specific,1,item-specific
SX3984,Sub-contract,Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm,nr,3830.56,1.1195,5014.752,Item-specific,1,item-specific
SX3985,Sub-contract,Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm,nr,4866.21,1.1195,6370.5662,Item-specific,1,item-specific
SX3986,Sub-contract,Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm,nr,6178.78,1.1195,8088.9084,Item-specific,1,item-specific
SX3987,Sub-contract,Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm,m,9.05,1.1195,11.8477,Item-specific,1,item-specific
SX399,Sub-contract,Provide materials for grouting,t,204.34,1.1195,267.5103,Item-specific,1,item-specific
SX3991,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 225 x 225 mm,nr,1513.19,1.1195,1980.9826,Item-specific,1,item-specific
SX3992,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 225 x 225 mm,nr,1810,1.1195,2369.5494,Item-specific,1,item-specific
SX3993,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 225 x 225 mm,nr,2106.8,1.1195,2758.1031,Item-specific,1,item-specific
SX3994,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 225 x 225 mm,m,5.37,1.1195,7.0301,Item-specific,1,item-specific
SX3996,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 300 x 300 mm,nr,1954.13,1.1195,2558.2362,Item-specific,1,item-specific
SX3997,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 300 x 300 mm,nr,2462.93,1.1195,3224.3283,Item-specific,1,item-specific
SX3998,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 300 x 300 mm,nr,3229.93,1.1195,4228.4412,Item-specific,1,item-specific
SX3999,Sub-contract,Cross-sectional area: 0.05-0.1 m2; 300 x 300 mm,m,9.28,1.1195,12.1488,Item-specific,1,item-specific
SX400,Sub-contract,Provide materials for grouting,t,28.77,1.1195,37.6641,Item-specific,1,item-specific
SX4001,Sub-contract,Cross-sectional area: 0.1-0.15 m2; 350 x 350 mm,nr,2714.68,1.1195,3553.9051,Item-specific,1,item-specific
SX4002,Sub-contract,Cross-sectional area: 0.1-0.15 m2; 350 x 350 mm,nr,2876.78,1.1195,3766.1173,Item-specific,1,item-specific
SX4003,Sub-contract,Cross-sectional area: 0.1-0.15 m2; 350 x 350 mm,nr,3167.97,1.1195,4147.3267,Item-specific,1,item-specific
SX4004,Sub-contract,Cross-sectional area: 0.1-0.15 m2; 350 x 350 mm,m,7.41,1.1195,9.7008,Item-specific,1,item-specific
SX4006,Sub-contract,Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm,nr,3268.84,1.1195,4279.38,Item-specific,1,item-specific
SX4007,Sub-contract,Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm,nr,4413.79,1.1195,5778.2836,Item-specific,1,item-specific
SX4009,Sub-contract,Greenheart; Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm (continued),nr,5558.74,1.1195,7277.1872,Item-specific,1,item-specific
SX401,Sub-contract,Provide materials for grouting,t,37.73,1.1195,49.394,Item-specific,1,item-specific
SX4010,Sub-contract,Greenheart; Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm (continued),nr,6703.7,1.1195,8776.1039,Item-specific,1,item-specific
SX4011,Sub-contract,Greenheart; Cross-sectional area: 0.15-0.25 m2; 450 x 450 mm (continued),m,9.05,1.1195,11.8477,Item-specific,1,item-specific
SX4018,Sub-contract,Mass 45 kg/m; 203 x 203 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4019,Sub-contract,Mass 45 kg/m; 203 x 203 mm,nr,8635.74,1.1195,11305.4212,Item-specific,1,item-specific
SX402,Sub-contract,Provide materials for grouting,t,314.46,1.1195,411.6732,Item-specific,1,item-specific
SX4020,Sub-contract,Mass 45 kg/m; 203 x 203 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4021,Sub-contract,Mass 45 kg/m; 203 x 203 mm,m,6.23,1.1195,8.156,Item-specific,1,item-specific
SX4022,Sub-contract,Mass 45 kg/m; 203 x 203 mm,m,10.25,1.1195,13.4187,Item-specific,1,item-specific
SX4024,Sub-contract,Mass 54 kg/m; 203 x 203 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4025,Sub-contract,Mass 54 kg/m; 203 x 203 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4026,Sub-contract,Mass 54 kg/m; 203 x 203 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4027,Sub-contract,Mass 54 kg/m; 203 x 203 mm,m,5.19,1.1195,6.7945,Item-specific,1,item-specific
SX4028,Sub-contract,Mass 54 kg/m; 203 x 203 mm,m,8.54,1.1195,11.1801,Item-specific,1,item-specific
SX403,Sub-contract,Provide materials for grouting,t,259.11,1.1195,339.2121,Item-specific,1,item-specific
SX4030,Sub-contract,Mass 63 kg/m; 254 x 254 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4031,Sub-contract,Mass 63 kg/m; 254 x 254 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4032,Sub-contract,Mass 63 kg/m; 254 x 254 mm,nr,7213.91,1.1195,9444.0419,Item-specific,1,item-specific
SX4033,Sub-contract,Mass 63 kg/m; 254 x 254 mm,m,5.8,1.1195,7.593,Item-specific,1,item-specific
SX4034,Sub-contract,Mass 63 kg/m; 254 x 254 mm,m,8.89,1.1195,11.6383,Item-specific,1,item-specific
SX4036,Sub-contract,Mass 71 kg/m; 254 x 254 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4037,Sub-contract,Mass 71 kg/m; 254 x 254 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4038,Sub-contract,Mass 71 kg/m; 254 x 254 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4039,Sub-contract,Mass 71 kg/m; 254 x 254 mm,m,5.8,1.1195,7.593,Item-specific,1,item-specific
SX404,Sub-contract,Provide materials for grouting,t,296.65,1.1195,388.3574,Item-specific,1,item-specific
SX4040,Sub-contract,Mass 71 kg/m; 254 x 254 mm,m,8.89,1.1195,11.6383,Item-specific,1,item-specific
SX4042,Sub-contract,Mass 85 kg/m; 254 x 254 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4043,Sub-contract,Mass 85 kg/m; 254 x 254 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4044,Sub-contract,Mass 85 kg/m; 254 x 254 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4045,Sub-contract,Mass 85 kg/m; 254 x 254 mm,m,5.8,1.1195,7.593,Item-specific,1,item-specific
SX4046,Sub-contract,Mass 85 kg/m; 254 x 254 mm,m,8.89,1.1195,11.6383,Item-specific,1,item-specific
SX4048,Sub-contract,Mass 79 kg/m; 305 x 305 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4049,Sub-contract,Mass 79 kg/m; 305 x 305 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4050,Sub-contract,Mass 79 kg/m; 305 x 305 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4051,Sub-contract,Mass 79 kg/m; 305 x 305 mm,m,6.96,1.1195,9.1116,Item-specific,1,item-specific
SX4052,Sub-contract,Mass 79 kg/m; 305 x 305 mm,m,10.66,1.1195,13.9555,Item-specific,1,item-specific
SX4054,Sub-contract,Mass 95 kg/m; 305 x 305 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4055,Sub-contract,Mass 95 kg/m; 305 x 305 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4056,Sub-contract,Mass 95 kg/m; 305 x 305 mm,nr,8635.73,1.1195,11305.4081,Item-specific,1,item-specific
SX4057,Sub-contract,Mass 95 kg/m; 305 x 305 mm,m,7.49,1.1195,9.8055,Item-specific,1,item-specific
SX4058,Sub-contract,Mass 95 kg/m; 305 x 305 mm,m,11.22,1.1195,14.6886,Item-specific,1,item-specific
SX406,Sub-contract,"Capping to old shafts or similar; reinforced concrete grade C20P, 20 mm aggregate; thickness",m3,312.93,1.1195,409.6702,Item-specific,1,item-specific
SX4060,Sub-contract,Mass 110 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4061,Sub-contract,Mass 110 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4062,Sub-contract,Mass 110 kg/m; 305 x 305 mm,nr,7213.91,1.1195,9444.0419,Item-specific,1,item-specific
SX4063,Sub-contract,Mass 110 kg/m; 305 x 305 mm,m,6.24,1.1195,8.1691,Item-specific,1,item-specific
SX4064,Sub-contract,Mass 110 kg/m; 305 x 305 mm,m,9.35,1.1195,12.2405,Item-specific,1,item-specific
SX4066,Sub-contract,Mass 126 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4067,Sub-contract,Mass 126 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4068,Sub-contract,Mass 126 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4069,Sub-contract,Mass 126 kg/m; 305 x 305 mm,m,6.63,1.1195,8.6796,Item-specific,1,item-specific
SX407,Sub-contract,"Capping to old shafts or similar; reinforced concrete grade C20P, 20 mm aggregate; thickness",m3,304,1.1195,397.9796,Item-specific,1,item-specific
SX4070,Sub-contract,Mass 126 kg/m; 305 x 305 mm,m,10.22,1.1195,13.3794,Item-specific,1,item-specific
SX4072,Sub-contract,Mass 149 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4073,Sub-contract,Mass 149 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4074,Sub-contract,Mass 149 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4075,Sub-contract,Mass 149 kg/m; 305 x 305 mm,m,6.63,1.1195,8.6796,Item-specific,1,item-specific
SX4076,Sub-contract,Mass 149 kg/m; 305 x 305 mm,m,10.22,1.1195,13.3794,Item-specific,1,item-specific
SX4078,Sub-contract,Mass 186 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4079,Sub-contract,Mass 186 kg/m; 305 x 305 mm,nr,7213.91,1.1195,9444.0419,Item-specific,1,item-specific
SX408,Sub-contract,"Capping to old shafts or similar; reinforced concrete grade C20P, 20 mm aggregate; thickness",m3,295.05,1.1195,386.2627,Item-specific,1,item-specific
SX4080,Sub-contract,Mass 186 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4081,Sub-contract,Mass 186 kg/m; 305 x 305 mm,m,7.76,1.1195,10.159,Item-specific,1,item-specific
SX4082,Sub-contract,Mass 186 kg/m; 305 x 305 mm,m,11,1.1195,14.4006,Item-specific,1,item-specific
SX4084,Sub-contract,Mass 223 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4085,Sub-contract,Mass 223 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4086,Sub-contract,Mass 223 kg/m; 305 x 305 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4087,Sub-contract,Mass 223 kg/m; 305 x 305 mm,m,8.22,1.1195,10.7612,Item-specific,1,item-specific
SX4088,Sub-contract,Mass 223 kg/m; 305 x 305 mm,m,11.36,1.1195,14.8719,Item-specific,1,item-specific
SX409,Sub-contract,"Capping to old shafts or similar; reinforced concrete grade C20P, 20 mm aggregate; thickness",m3,241.4,1.1195,316.0272,Item-specific,1,item-specific
SX4091,Sub-contract,Mass 109 kg/m; 356 x 368 mm (continued),nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4092,Sub-contract,Mass 109 kg/m; 356 x 368 mm (continued),nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4093,Sub-contract,Mass 109 kg/m; 356 x 368 mm (continued),nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4094,Sub-contract,Mass 109 kg/m; 356 x 368 mm (continued),m,6.24,1.1195,8.1691,Item-specific,1,item-specific
SX4095,Sub-contract,Mass 109 kg/m; 356 x 368 mm (continued),m,9.35,1.1195,12.2405,Item-specific,1,item-specific
SX4097,Sub-contract,Mass 133 kg/m; 356 x 368 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4098,Sub-contract,Mass 133 kg/m; 356 x 368 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4099,Sub-contract,Mass 133 kg/m; 356 x 368 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4100,Sub-contract,Mass 133 kg/m; 356 x 368 mm,m,6.63,1.1195,8.6796,Item-specific,1,item-specific
SX4101,Sub-contract,Mass 133 kg/m; 356 x 368 mm,m,10.22,1.1195,13.3794,Item-specific,1,item-specific
SX4103,Sub-contract,Mass 152 kg/m; 356 x 368 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4104,Sub-contract,Mass 152 kg/m; 356 x 368 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4105,Sub-contract,Mass 152 kg/m; 356 x 368 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4106,Sub-contract,Mass 152 kg/m; 356 x 368 mm,m,7.45,1.1195,9.7531,Item-specific,1,item-specific
SX4107,Sub-contract,Mass 152 kg/m; 356 x 368 mm,m,10.38,1.1195,13.5889,Item-specific,1,item-specific
SX4109,Sub-contract,Mass 174 kg/m; 356 x 368 mm,nr,7213.91,1.1195,9444.0419,Item-specific,1,item-specific
SX411,Sub-contract,Mild steel bars BS4449; supplied in bent and cut lengths,t,1593.98,1.1195,2086.7482,Item-specific,1,item-specific
SX4110,Sub-contract,Mass 174 kg/m; 356 x 368 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4111,Sub-contract,Mass 174 kg/m; 356 x 368 mm,nr,7213.9,1.1195,9444.0289,Item-specific,1,item-specific
SX4112,Sub-contract,Mass 174 kg/m; 356 x 368 mm,m,7.45,1.1195,9.7531,Item-specific,1,item-specific
SX4113,Sub-contract,Mass 174 kg/m; 356 x 368 mm,m,10.38,1.1195,13.5889,Item-specific,1,item-specific
SX412,Sub-contract,Mild steel bars BS4449; supplied in bent and cut lengths,t,1594,1.1195,2086.7744,Item-specific,1,item-specific
SX4122,Sub-contract,"Provision of all plant, equipment and labour including transport to and from the site and establishing and dismantling f",item,11453.72,1.1195,14994.5608,Item-specific,1,item-specific
SX4123,Sub-contract,"Provision of all plant, equipment and labour including transport to and from the site and establishing and dismantling f",item,3083.69,1.1195,4036.9921,Item-specific,1,item-specific
SX4124,Sub-contract,"Provision of all plant, equipment and labour including transport to and from the site and establishing and dismantling f",hr,615.52,1.1195,805.8039,Item-specific,1,item-specific
SX4126,Sub-contract,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S",m,166.87,1.1195,218.4567,Item-specific,1,item-specific
SX4127,Sub-contract,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S",m,262.42,1.1195,343.5454,Item-specific,1,item-specific
SX4128,Sub-contract,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S",m2,73.86,1.1195,96.6933,Item-specific,1,item-specific
SX4129,Sub-contract,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S",m2,167.17,1.1195,218.8495,Item-specific,1,item-specific
SX413,Sub-contract,Mild steel bars BS4449; supplied in bent and cut lengths,t,1594,1.1195,2086.7744,Item-specific,1,item-specific
SX4130,Sub-contract,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S",m2,157.32,1.1195,205.9544,Item-specific,1,item-specific
SX4131,Sub-contract,"Section modulus 800-1200 cm3/m; section reference AZ 12; mass 98.7 kg/m2, sectional modulus 1200 cm3/m; EN 10248 grade S",m2,167.64,1.1195,219.4648,Item-specific,1,item-specific
SX4133,Sub-contract,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade,m,177.99,1.1195,233.0144,Item-specific,1,item-specific
SX4134,Sub-contract,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade,m,262.42,1.1195,343.5454,Item-specific,1,item-specific
SX4135,Sub-contract,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade,m2,73.56,1.1195,96.3006,Item-specific,1,item-specific
SX4136,Sub-contract,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade,m2,195.03,1.1195,255.3222,Item-specific,1,item-specific
SX4137,Sub-contract,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade,m2,145.22,1.1195,190.1138,Item-specific,1,item-specific
SX4138,Sub-contract,Section modulus 1200-2000 cm3/m; section reference AZ 17; mass 108.6 kg/m2; sectional modulus 1665 cm3/m; EN 10248 grade,m2,154.74,1.1195,202.5768,Item-specific,1,item-specific
SX414,Sub-contract,Mild steel bars BS4449; supplied in bent and cut lengths,t,1594,1.1195,2086.7744,Item-specific,1,item-specific
SX4140,Sub-contract,Section modulus 2000-3000 cm3/m; section reference AZ 26; mass 155.2 kg/m2; sectional modulus 2600 cm3/m; EN 10248 grade,m2,59.59,1.1195,78.0118,Item-specific,1,item-specific
SX4141,Sub-contract,Section modulus 2000-3000 cm3/m; section reference AZ 26; mass 155.2 kg/m2; sectional modulus 2600 cm3/m; EN 10248 grade,m2,113.4,1.1195,148.4569,Item-specific,1,item-specific
SX4142,Sub-contract,Section modulus 2000-3000 cm3/m; section reference AZ 26; mass 155.2 kg/m2; sectional modulus 2600 cm3/m; EN 10248 grade,m2,114.95,1.1195,150.486,Item-specific,1,item-specific
SX4144,Sub-contract,Section modulus 3000-4000 cm3/m; section reference AZ 36; mass 194.0 kg/m2; sectional modulus 3600 cm3/m; EN 10248 grade,m2,60.57,1.1195,79.2948,Item-specific,1,item-specific
