Ref,Page,Class,Section,Sub-heading,Item,Unit,Gang hrs,Labour £,Plant £,Material £,Sub-contract £,UK COST £,Labour €,Plant €,Material €,Sub-contract €,IRISH COST €,Derivation basis,Confidence,Published rate £ (superseded),Variance £,Flag,Derivation note
3456,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,01 MILD STEEL,Miscellaneous framing,tubular section; 76.1 x 5.0 mm,m,,12.35,0.0,68.57,0.0,80.92,19.37,0.0,80.19,0.0,99.56,Apportioned (class),Low,80.92,0.0,Apportioned at class level,Split from published rate using median L/P/M shares of 48 comparable build-ups at class level (15/0/85).
3457,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,01 MILD STEEL,Miscellaneous framing,tubular section; 139.7 x 6.3 mm,m,,34.44,0.0,191.26,0.0,225.7,54.02,0.0,223.66,0.0,277.68,Apportioned (class),Low,225.7,0.0,Apportioned at class level,Split from published rate using median L/P/M shares of 48 comparable build-ups at class level (15/0/85).
3459,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,01 MILD STEEL,Mild steel; galvanized; Handrails,"76 mm dia. tubular handrail, 48 mm dia. standards at 750 mm centres, 48 mm dia. middle rail, 1070 mm high overall",m,,30.65,0.0,170.19,0.0,200.84,48.08,0.0,199.02,0.0,247.1,Apportioned (class),Low,200.84,0.0,Apportioned at class level,Split from published rate using median L/P/M shares of 48 comparable build-ups at class level (15/0/85).
3461,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,01 MILD STEEL,Plate flooring,"8 mm (on plain) Durbar pattern floor plates, maximum weight each panel 50 kg",m2,,82.64,0.0,458.91,0.0,541.55,129.63,0.0,536.65,0.0,666.28,Apportioned (class),Low,541.55,0.0,Apportioned at class level,Split from published rate using median L/P/M shares of 48 comparable build-ups at class level (15/0/85).
3463,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,01 MILD STEEL,"Mild steel; internally and externally acid dipped, rinse and hot dip galvanized, epoxy internal paint; Uncovered tanks",1600 litre capacity open top water tank,nr,,284.38,0.0,1579.25,0.0,1863.63,446.09,0.0,1846.77,0.0,2292.86,Apportioned (class),Low,1863.63,0.0,Apportioned at class level,Split from published rate using median L/P/M shares of 48 comparable build-ups at class level (15/0/85).
3464,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,01 MILD STEEL,"Mild steel; internally and externally acid dipped, rinse and hot dip galvanized, epoxy internal paint; Uncovered tanks",18180 litre capacity open top water tank,nr,,2716.8,0.0,15087.29,0.0,17804.09,4261.66,0.0,17643.08,0.0,21904.74,Apportioned (class),Low,17804.09,0.0,Apportioned at class level,Split from published rate using median L/P/M shares of 48 comparable build-ups at class level (15/0/85).
3466,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,01 MILD STEEL,Covered tanks,1600 litre capacity open top water tank with loose fitting lid,nr,,382.69,0.0,2125.22,0.0,2507.91,600.3,0.0,2485.23,0.0,3085.53,Apportioned (class),Low,2507.91,0.0,Apportioned at class level,Split from published rate using median L/P/M shares of 48 comparable build-ups at class level (15/0/85).
3467,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,01 MILD STEEL,Covered tanks,18180 litre capacity open top water tank with loose fitting lid,nr,,2436.56,0.0,13531.04,0.0,15967.6,3822.07,0.0,15823.2,0.0,19645.27,Apportioned (class),Low,15967.6,0.0,Apportioned at class level,Split from published rate using median L/P/M shares of 48 comparable build-ups at class level (15/0/85).
3469,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,01 MILD STEEL,"Corrugated steel plates to BS 1449 Pt 1, Gr H4, sealed and bolted; BS729 hot dip galvanized, epoxy internal and external paint; Uncovered tanks",713 m3 capacity bolted cylindrical open top tank,nr,,10454.93,0.0,58059.62,0.0,68514.55,16399.95,0.0,67894.92,0.0,84294.87,Apportioned (class),Low,68514.55,0.0,Apportioned at class level,Split from published rate using median L/P/M shares of 48 comparable build-ups at class level (15/0/85).
3472,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,"Galvanized steel troughed sheeting; 0.70 mm metal thickness, 75 mm deep corrugations; colour coating each side; fixing with plastic capped self-tapping screws to steel purlins or rails; Cladding",upper surfaces inclined at an angle ne 30 deg to the horizontal,m2,0.15,12.29,0.49,56.22,0.0,69.0,19.28,0.57,65.74,0.0,85.59,Stated build-up,High,69,0.0,,Labour + plant + material as published; reconciles to the published rate.
3474,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Extra for,"galvanized steel inner lining sheet, 0.40 mm thick, Plastisol colour coating",m2,0.06,4.92,0.39,27.2,0.0,32.51,7.72,0.46,31.81,0.0,39.99,Stated build-up,High,32.51,0.0,,Labour + plant + material as published; reconciles to the published rate.
3475,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Extra for,"galvanized steel inner lining sheet, 0.40 mm thick, Plastisol colour coating; insulation, 80 mm thick",m2,0.08,6.55,0.26,101.49,0.0,108.3,10.27,0.3,118.68,0.0,129.25,Stated build-up,High,108.31,-0.01,,Labour + plant + material as published; reconciles to the published rate.
3476,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Extra for,surfaces inclined at an angle exceeding 60 deg to the horizontal,m2,0.16,13.11,1.04,47.84,0.0,61.99,20.56,1.22,55.94,0.0,77.72,Stated build-up,High,61.99,0.0,,Labour + plant + material as published; reconciles to the published rate.
3478,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Extra for,"galvanized steel inner lining sheet, 0.40 mm thick, Plastisol colour coating",m2,0.11,9.01,0.72,27.2,0.0,36.93,14.13,0.84,31.81,0.0,46.78,Stated build-up,High,36.93,0.0,,Labour + plant + material as published; reconciles to the published rate.
3479,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Extra for,"galvanized steel inner lining sheet, 0.40 mm thick, Plastisol colour coating; insulation, 80 mm thick",m2,0.13,10.65,0.85,101.49,0.0,112.99,16.71,0.99,118.68,0.0,136.38,Stated build-up,High,112.99,0.0,,Labour + plant + material as published; reconciles to the published rate.
3481,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Galvanized steel flashings; 0.90 mm metal thickness; bent to profile; fixing with plastic capped self-tapping screws to steel purlins or rails; mastic sealant; Flashings to cladding,250 mm girth,m,0.12,9.83,0.78,33.91,0.0,44.52,15.42,0.91,39.65,0.0,55.98,Stated build-up,High,44.53,-0.01,,Labour + plant + material as published; reconciles to the published rate.
3482,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Galvanized steel flashings; 0.90 mm metal thickness; bent to profile; fixing with plastic capped self-tapping screws to steel purlins or rails; mastic sealant; Flashings to cladding,500 mm girth,m,0.18,14.75,1.17,49.36,0.0,65.28,23.14,1.37,57.72,0.0,82.23,Stated build-up,High,65.28,0.0,,Labour + plant + material as published; reconciles to the published rate.
3483,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Galvanized steel flashings; 0.90 mm metal thickness; bent to profile; fixing with plastic capped self-tapping screws to steel purlins or rails; mastic sealant; Flashings to cladding,750 mm girth,m,0.22,18.02,1.43,54.51,0.0,73.96,28.27,1.67,63.74,0.0,93.68,Stated build-up,High,73.97,-0.01,,Labour + plant + material as published; reconciles to the published rate.
3485,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,"Aluminium profiled sheeting; 0.90 mm metal thickness, 75 mm deep corrugations; colour coating each side; fixing with plastic capped self-tapping screws to steel purlins or rails; Cladding",upper surfaces inclined at an angle exceeding 60 deg to the horizontal,m2,0.2,16.39,1.3,61.84,0.0,79.53,25.71,1.52,72.32,0.0,99.55,Stated build-up,High,79.53,0.0,,Labour + plant + material as published; reconciles to the published rate.
3487,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Extra for,"aluminium inner lining sheet, 0.70 mm thick, Plastisol colour coating",m2,0.13,10.65,0.95,38.93,0.0,50.53,16.71,1.11,45.52,0.0,63.34,Stated build-up,High,50.52,0.01,,Labour + plant + material as published; reconciles to the published rate.
3488,IMG_0112,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Extra for,"aluminium inner lining sheet, 0.70 mm thick, Plastisol colour coating; insulation, 80 mm thick",m2,0.15,12.29,0.98,113.22,0.0,126.49,19.28,1.15,132.4,0.0,152.83,Stated build-up,High,126.49,0.0,,Labour + plant + material as published; reconciles to the published rate.
3491,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,"Aluminium profiled sheeting; 1.00 mm metal thickness, 75 mm deep corrugations; Cladding (continued)",upper surfaces inclined at an angle ne 30 deg to the horizontal,m2,0.17,13.93,0.55,77.3,0.0,91.78,21.85,0.64,90.39,0.0,112.88,Stated build-up,High,91.78,0.0,,Labour + plant + material as published; reconciles to the published rate.
3493,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Extra for,"aluminium inner lining sheet, 0.70 mm thick, Plastisol colour coating",m2,0.09,7.37,0.29,38.93,0.0,46.59,11.56,0.34,45.52,0.0,57.42,Stated build-up,High,46.6,-0.01,,Labour + plant + material as published; reconciles to the published rate.
3494,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Extra for,"aluminium inner lining sheet, 0.70 mm thick, Plastisol colour coating; insulation, 80 mm thick",m2,0.11,9.01,0.36,113.22,0.0,122.59,14.13,0.42,132.4,0.0,146.95,Stated build-up,High,122.59,0.0,,Labour + plant + material as published; reconciles to the published rate.
3496,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Aluminium flashings; 0.90 mm metal thickness; bent to profile; fixing with plastic capped self-tapping screws to steel purlins or rails; mastic sealant; Flashings to cladding,250 mm girth,m,0.12,9.83,0.78,34.32,0.0,44.93,15.42,0.91,40.13,0.0,56.46,Stated build-up,High,44.94,-0.01,,Labour + plant + material as published; reconciles to the published rate.
3497,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Aluminium flashings; 0.90 mm metal thickness; bent to profile; fixing with plastic capped self-tapping screws to steel purlins or rails; mastic sealant; Flashings to cladding,500 mm girth,m,0.18,14.75,1.17,49.78,0.0,65.7,23.14,1.37,58.21,0.0,82.72,Stated build-up,High,65.7,0.0,,Labour + plant + material as published; reconciles to the published rate.
3498,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Aluminium flashings; 0.90 mm metal thickness; bent to profile; fixing with plastic capped self-tapping screws to steel purlins or rails; mastic sealant; Flashings to cladding,750 mm girth,m,0.22,18.02,1.43,55.72,0.0,75.17,28.27,1.67,65.16,0.0,95.1,Stated build-up,High,75.18,-0.01,,Labour + plant + material as published; reconciles to the published rate.
3500,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Flooring; Eurogrid; galvanized mild steel; Open grid flooring,type 41/100; 3 x 25 mm bearer bar; 6 mm dia. transverse bar,m2,,12.77,0.0,70.89,0.0,83.66,20.03,0.0,82.9,0.0,102.93,Apportioned (section),Medium,83.66,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3501,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Flooring; Eurogrid; galvanized mild steel; Open grid flooring,type 41/100; 5 x 25 mm bearer bar; 6 mm dia. transverse bar,m2,,15.67,0.0,87.02,0.0,102.69,24.58,0.0,101.76,0.0,126.34,Apportioned (section),Medium,102.69,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3502,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Flooring; Eurogrid; galvanized mild steel; Open grid flooring,type 41/100; 3 x 30 mm bearer bar; 6 mm dia. transverse bar,m2,,14.58,0.0,80.98,0.0,95.56,22.87,0.0,94.7,0.0,117.57,Apportioned (section),Medium,95.56,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3504,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Duct covers; Stelduct; galvanized mild steel; Duct covers; pedestrian duty,225 mm clear opening,m,,25.46,0.0,141.38,0.0,166.84,39.94,0.0,165.33,0.0,205.27,Apportioned (section),Medium,166.84,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3505,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Duct covers; Stelduct; galvanized mild steel; Duct covers; pedestrian duty,450 mm clear opening,m,,25.52,0.0,141.74,0.0,167.26,40.03,0.0,165.75,0.0,205.78,Apportioned (section),Medium,167.26,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3506,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Duct covers; Stelduct; galvanized mild steel; Duct covers; pedestrian duty,750 mm clear opening,m,,30.49,0.0,169.3,0.0,199.79,47.83,0.0,197.98,0.0,245.81,Apportioned (section),Medium,199.79,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3508,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Duct covers; medium duty,225 mm clear opening,m,,127.3,0.0,706.91,0.0,834.21,199.69,0.0,826.66,0.0,1026.35,Apportioned (section),Medium,834.21,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3509,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Duct covers; medium duty,450 mm clear opening,m,,127.62,0.0,708.69,0.0,836.31,200.19,0.0,828.74,0.0,1028.93,Apportioned (section),Medium,836.31,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3510,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Duct covers; medium duty,750 mm clear opening,m,,121.95,0.0,677.21,0.0,799.16,191.29,0.0,791.93,0.0,983.22,Apportioned (section),Medium,799.16,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3512,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Duct covers; heavy duty,225 mm clear opening,m,,50.92,0.0,282.76,0.0,333.68,79.87,0.0,330.66,0.0,410.53,Apportioned (section),Medium,333.68,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3513,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Duct covers; heavy duty,450 mm clear opening,m,,63.81,0.0,354.35,0.0,418.16,100.09,0.0,414.38,0.0,514.47,Apportioned (section),Medium,418.16,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3514,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Duct covers; heavy duty,750 mm clear opening,m,,76.22,0.0,423.25,0.0,499.47,119.56,0.0,494.95,0.0,614.51,Apportioned (section),Medium,499.47,0.0,,Split from published rate using median L/P/M shares of 48 comparable build-ups at section level (15/0/85).
3516,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Bridge bearings; Supply plain rubber bearings (3 m and 5 m lengths),150 x 20 mm,m,0.35,25.6,0,67.73,0.0,93.33,40.16,0.0,79.2,0.0,119.36,Stated build-up,High,93.32,0.01,,Labour + plant + material as published; reconciles to the published rate.
3517,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Bridge bearings; Supply plain rubber bearings (3 m and 5 m lengths),150 x 25 mm,m,0.35,25.6,0,81.3,0.0,106.9,40.16,0.0,95.07,0.0,135.23,Stated build-up,High,106.9,0.0,,Labour + plant + material as published; reconciles to the published rate.
3519,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,250 x 150 x 19 mm,nr,0.25,18.28,0,50.33,0.0,68.61,28.67,0.0,58.86,0.0,87.53,Stated build-up,High,68.62,-0.01,,Labour + plant + material as published; reconciles to the published rate.
3520,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,300 x 200 x 19 mm,nr,0.25,18.28,0,55.16,0.0,73.44,28.67,0.0,64.5,0.0,93.17,Stated build-up,High,73.45,-0.01,,Labour + plant + material as published; reconciles to the published rate.
3521,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,300 x 200 x 30 mm,nr,0.27,19.75,0,69.67,0.0,89.42,30.98,0.0,81.47,0.0,112.45,Stated build-up,High,89.42,0.0,,Labour + plant + material as published; reconciles to the published rate.
3522,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,300 x 200 x 41 mm,nr,0.27,19.75,0,104.51,0.0,124.26,30.98,0.0,122.21,0.0,153.19,Stated build-up,High,124.26,0.0,,Labour + plant + material as published; reconciles to the published rate.
3523,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,300 x 250 x 41 mm,nr,0.3,21.94,0,131.58,0.0,153.52,34.42,0.0,153.87,0.0,188.29,Stated build-up,High,153.52,0.0,,Labour + plant + material as published; reconciles to the published rate.
3524,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,300 x 250 x 63 mm,nr,0.3,21.94,0,183.86,0.0,205.8,34.42,0.0,215.01,0.0,249.43,Stated build-up,High,205.8,0.0,,Labour + plant + material as published; reconciles to the published rate.
3525,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,400 x 250 x 19 mm,nr,0.32,23.4,0,96.77,0.0,120.17,36.71,0.0,113.16,0.0,149.87,Stated build-up,High,120.17,0.0,,Labour + plant + material as published; reconciles to the published rate.
3526,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,400 x 250 x 52 mm,nr,0.32,23.4,0,213.39,0.0,236.79,36.71,0.0,249.54,0.0,286.25,Stated build-up,High,236.79,0.0,,Labour + plant + material as published; reconciles to the published rate.
3527,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,400 x 300 x 19 mm,nr,0.32,23.4,0,112.24,0.0,135.64,36.71,0.0,131.25,0.0,167.96,Stated build-up,High,135.65,-0.01,,Labour + plant + material as published; reconciles to the published rate.
3528,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Supply and place in position laminated elastomeric rubber bearing,600 x 450 x 24 mm,nr,0.35,25.6,0,232.22,0.0,257.82,40.16,0.0,271.56,0.0,311.72,Stated build-up,High,257.81,0.01,,Labour + plant + material as published; reconciles to the published rate.
3530,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Adhesive fixings to laminated elastomeric rubber bearings,2 mm thick epoxy adhesive,m2,1,73.13,0,38.35,0.0,111.48,114.71,0.0,44.85,0.0,159.56,Stated build-up,High,111.48,0.0,,Labour + plant + material as published; reconciles to the published rate.
3531,IMG_0113,CLASS N: MISCELLANEOUS METALWORK,02 PROPRIETARY WORK,Adhesive fixings to laminated elastomeric rubber bearings,15 mm thick epoxy mortar,m2,1.5,109.7,0,333.61,0.0,443.31,172.08,0.0,390.12,0.0,562.2,Stated build-up,High,443.31,0.0,,Labour + plant + material as published; reconciles to the published rate.
