Item ref,Class,Section,Sub-heading,Item,Item unit,Line,Type,Code,Resource,Qty,Qty unit,Rate EUR,Line cost EUR,Crew / spread
134,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",1.0-2.0 m deep,m,5,Plant,P045,8 tonne wheeled backacter,0.935059,hr,84.6646,79.17,Plant Resources Build-up Rate; Trial holes
134,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",1.0-2.0 m deep,m,6,Plant,P028,3 tonne dumper,0.935059,hr,24.6393,23.04,Plant Resources Build-up Rate; Trial holes
134,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",1.0-2.0 m deep,m,7,Plant,P031,"3.7 m3/min compressor, 2 tool",0.935059,hr,24.8147,23.2,Plant Resources Build-up Rate; Trial holes
134,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",1.0-2.0 m deep,m,8,Plant,P021,2.4 m3/min road breakers,1.870118,hr,9.706,18.15,Plant Resources Build-up Rate; Trial holes
134,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",1.0-2.0 m deep,m,9,Plant,P067,extra 50 ft / 15 m hose,0.935059,hr,0.6198,0.58,Plant Resources Build-up Rate; Trial holes
134,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",1.0-2.0 m deep,m,10,Plant,P079,plate compactors; vibrating compaction; plate 180 kg/ 600 mm,0.935059,hr,5.7534,5.38,Plant Resources Build-up Rate; Trial holes
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,1,Labour,L011,ganger/chargehand (skill rate 4),0.535468,hr,49.2431,26.37,Labour Gang Build-up Rate; Trial hole gang
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,2,Labour,L019,skilled operative (skill rate 4),0.535468,hr,46.2624,24.77,Labour Gang Build-up Rate; Trial hole gang
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,3,Labour,L023,unskilled operative (general),1.070936,hr,38.7141,41.46,Labour Gang Build-up Rate; Trial hole gang
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,4,Labour,L016,plant operator (skill rate 3),0.535468,hr,61.1185,32.73,Labour Gang Build-up Rate; Trial hole gang
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,5,Plant,P045,8 tonne wheeled backacter,0.989396,hr,84.6646,83.77,Plant Resources Build-up Rate; Trial holes
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,6,Plant,P028,3 tonne dumper,0.989396,hr,24.6393,24.38,Plant Resources Build-up Rate; Trial holes
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,7,Plant,P031,"3.7 m3/min compressor, 2 tool",0.989396,hr,24.8147,24.55,Plant Resources Build-up Rate; Trial holes
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,8,Plant,P021,2.4 m3/min road breakers,1.978792,hr,9.706,19.21,Plant Resources Build-up Rate; Trial holes
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,9,Plant,P067,extra 50 ft / 15 m hose,0.989396,hr,0.6198,0.61,Plant Resources Build-up Rate; Trial holes
135,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",2.0-3.0 m deep,m,10,Plant,P079,plate compactors; vibrating compaction; plate 180 kg/ 600 mm,0.989396,hr,5.7534,5.69,Plant Resources Build-up Rate; Trial holes
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,1,Labour,L011,ganger/chargehand (skill rate 4),0.58996,hr,49.2431,29.05,Labour Gang Build-up Rate; Trial hole gang
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,2,Labour,L019,skilled operative (skill rate 4),0.58996,hr,46.2624,27.29,Labour Gang Build-up Rate; Trial hole gang
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,3,Labour,L023,unskilled operative (general),1.17992,hr,38.7141,45.68,Labour Gang Build-up Rate; Trial hole gang
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,4,Labour,L016,plant operator (skill rate 3),0.58996,hr,61.1185,36.06,Labour Gang Build-up Rate; Trial hole gang
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,5,Plant,P045,8 tonne wheeled backacter,1.314027,hr,84.6646,111.25,Plant Resources Build-up Rate; Trial holes
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,6,Plant,P028,3 tonne dumper,1.314027,hr,24.6393,32.38,Plant Resources Build-up Rate; Trial holes
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,7,Plant,P031,"3.7 m3/min compressor, 2 tool",1.314027,hr,24.8147,32.61,Plant Resources Build-up Rate; Trial holes
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,8,Plant,P021,2.4 m3/min road breakers,2.628053,hr,9.706,25.51,Plant Resources Build-up Rate; Trial holes
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,9,Plant,P067,extra 50 ft / 15 m hose,1.314027,hr,0.6198,0.81,Plant Resources Build-up Rate; Trial holes
136,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Trial holes measured by depth; Excavating trial hole; plan size 1.0 x 2.0 m; supports, backfilling (continued)",3.0-5.0 m deep,m,10,Plant,P079,plate compactors; vibrating compaction; plate 180 kg/ 600 mm,1.314027,hr,5.7534,7.56,Plant Resources Build-up Rate; Trial holes
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,1,Labour,L011,ganger/chargehand (skill rate 4),2.677474,hr,49.2431,131.85,Labour Gang Build-up Rate; Trial hole gang
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,2,Labour,L019,skilled operative (skill rate 4),2.677474,hr,46.2624,123.87,Labour Gang Build-up Rate; Trial hole gang
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,3,Labour,L023,unskilled operative (general),5.354948,hr,38.7141,207.31,Labour Gang Build-up Rate; Trial hole gang
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,4,Labour,L016,plant operator (skill rate 3),2.677474,hr,61.1185,163.64,Labour Gang Build-up Rate; Trial hole gang
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,5,Plant,P045,8 tonne wheeled backacter,4.501316,hr,84.6646,381.1,Plant Resources Build-up Rate; Trial holes
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,6,Plant,P028,3 tonne dumper,4.501316,hr,24.6393,110.91,Plant Resources Build-up Rate; Trial holes
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,7,Plant,P031,"3.7 m3/min compressor, 2 tool",4.501316,hr,24.8147,111.7,Plant Resources Build-up Rate; Trial holes
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,8,Plant,P021,2.4 m3/min road breakers,9.002633,hr,9.706,87.38,Plant Resources Build-up Rate; Trial holes
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,9,Plant,P067,extra 50 ft / 15 m hose,4.501316,hr,0.6198,2.79,Plant Resources Build-up Rate; Trial holes
138,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",ne 1.0 m deep,m,10,Plant,P079,plate compactors; vibrating compaction; plate 180 kg/ 600 mm,4.501316,hr,5.7534,25.9,Plant Resources Build-up Rate; Trial holes
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,1,Labour,L011,ganger/chargehand (skill rate 4),3.31281,hr,49.2431,163.13,Labour Gang Build-up Rate; Trial hole gang
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,2,Labour,L019,skilled operative (skill rate 4),3.31281,hr,46.2624,153.26,Labour Gang Build-up Rate; Trial hole gang
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,3,Labour,L023,unskilled operative (general),6.62562,hr,38.7141,256.5,Labour Gang Build-up Rate; Trial hole gang
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,4,Labour,L016,plant operator (skill rate 3),3.31281,hr,61.1185,202.47,Labour Gang Build-up Rate; Trial hole gang
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,5,Plant,P045,8 tonne wheeled backacter,6.935059,hr,84.6646,587.15,Plant Resources Build-up Rate; Trial holes
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,6,Plant,P028,3 tonne dumper,6.935059,hr,24.6393,170.87,Plant Resources Build-up Rate; Trial holes
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,7,Plant,P031,"3.7 m3/min compressor, 2 tool",6.935059,hr,24.8147,172.09,Plant Resources Build-up Rate; Trial holes
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,8,Plant,P021,2.4 m3/min road breakers,13.870118,hr,9.706,134.62,Plant Resources Build-up Rate; Trial holes
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,9,Plant,P067,extra 50 ft / 15 m hose,6.935059,hr,0.6198,4.3,Plant Resources Build-up Rate; Trial holes
139,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",1.0-2.0 m deep,m,10,Plant,P079,plate compactors; vibrating compaction; plate 180 kg/ 600 mm,6.935059,hr,5.7534,39.9,Plant Resources Build-up Rate; Trial holes
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,1,Labour,L011,ganger/chargehand (skill rate 4),3.585068,hr,49.2431,176.54,Labour Gang Build-up Rate; Trial hole gang
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,2,Labour,L019,skilled operative (skill rate 4),3.585068,hr,46.2624,165.85,Labour Gang Build-up Rate; Trial hole gang
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,3,Labour,L023,unskilled operative (general),7.170137,hr,38.7141,277.59,Labour Gang Build-up Rate; Trial hole gang
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,4,Labour,L016,plant operator (skill rate 3),3.585068,hr,61.1185,219.11,Labour Gang Build-up Rate; Trial hole gang
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,5,Plant,P045,8 tonne wheeled backacter,7.21135,hr,84.6646,610.55,Plant Resources Build-up Rate; Trial holes
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,6,Plant,P028,3 tonne dumper,7.21135,hr,24.6393,177.68,Plant Resources Build-up Rate; Trial holes
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,7,Plant,P031,"3.7 m3/min compressor, 2 tool",7.21135,hr,24.8147,178.95,Plant Resources Build-up Rate; Trial holes
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,8,Plant,P021,2.4 m3/min road breakers,14.4227,hr,9.706,139.99,Plant Resources Build-up Rate; Trial holes
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,9,Plant,P067,extra 50 ft / 15 m hose,7.21135,hr,0.6198,4.47,Plant Resources Build-up Rate; Trial holes
140,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",2.0-3.0 m deep,m,10,Plant,P079,plate compactors; vibrating compaction; plate 180 kg/ 600 mm,7.21135,hr,5.7534,41.49,Plant Resources Build-up Rate; Trial holes
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,1,Labour,L011,ganger/chargehand (skill rate 4),4.084275,hr,49.2431,201.12,Labour Gang Build-up Rate; Trial hole gang
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,2,Labour,L019,skilled operative (skill rate 4),4.084275,hr,46.2624,188.95,Labour Gang Build-up Rate; Trial hole gang
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,3,Labour,L023,unskilled operative (general),8.168551,hr,38.7141,316.24,Labour Gang Build-up Rate; Trial hole gang
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,4,Labour,L016,plant operator (skill rate 3),4.084275,hr,61.1185,249.62,Labour Gang Build-up Rate; Trial hole gang
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,5,Plant,P045,8 tonne wheeled backacter,7.716104,hr,84.6646,653.28,Plant Resources Build-up Rate; Trial holes
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,6,Plant,P028,3 tonne dumper,7.716104,hr,24.6393,190.12,Plant Resources Build-up Rate; Trial holes
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,7,Plant,P031,"3.7 m3/min compressor, 2 tool",7.716104,hr,24.8147,191.47,Plant Resources Build-up Rate; Trial holes
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,8,Plant,P021,2.4 m3/min road breakers,15.432207,hr,9.706,149.79,Plant Resources Build-up Rate; Trial holes
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,9,Plant,P067,extra 50 ft / 15 m hose,7.716104,hr,0.6198,4.78,Plant Resources Build-up Rate; Trial holes
141,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,"Excavating trial hole in rock or similar; plan size 1.0 x 2.0 m; supports, backfilling",3.0-5.0 m deep,m,10,Plant,P079,plate compactors; vibrating compaction; plate 180 kg/ 600 mm,7.716104,hr,5.7534,44.39,Plant Resources Build-up Rate; Trial holes
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,1,Labour,L011,ganger/chargehand (skill rate 4),0.907594,hr,49.2431,44.69,Labour Gang Build-up Rate; Trial hole gang
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,2,Labour,L019,skilled operative (skill rate 4),0.907594,hr,46.2624,41.99,Labour Gang Build-up Rate; Trial hole gang
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,3,Labour,L023,unskilled operative (general),1.815189,hr,38.7141,70.27,Labour Gang Build-up Rate; Trial hole gang
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,4,Labour,L016,plant operator (skill rate 3),0.907594,hr,61.1185,55.47,Labour Gang Build-up Rate; Trial hole gang
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,5,Plant,P045,8 tonne wheeled backacter,2.710034,hr,84.6646,229.44,Plant Resources Build-up Rate; Trial holes
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,6,Plant,P028,3 tonne dumper,2.710034,hr,24.6393,66.77,Plant Resources Build-up Rate; Trial holes
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,7,Plant,P031,"3.7 m3/min compressor, 2 tool",2.710034,hr,24.8147,67.25,Plant Resources Build-up Rate; Trial holes
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,8,Plant,P021,2.4 m3/min road breakers,5.420067,hr,9.706,52.61,Plant Resources Build-up Rate; Trial holes
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,9,Plant,P067,extra 50 ft / 15 m hose,2.710034,hr,0.6198,1.68,Plant Resources Build-up Rate; Trial holes
143,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Removal of obstructions from trial holes irrespective of depth,hr,10,Plant,P079,plate compactors; vibrating compaction; plate 180 kg/ 600 mm,2.710034,hr,5.7534,15.59,Plant Resources Build-up Rate; Trial holes
144,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Pumping; maximum depth 4.0 m minimum 750 litres per hour,hr,1,Labour,L011,ganger/chargehand (skill rate 4),0.021314,hr,49.2431,1.05,Labour Gang Build-up Rate; Trial hole gang
144,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Pumping; maximum depth 4.0 m minimum 750 litres per hour,hr,2,Labour,L019,skilled operative (skill rate 4),0.021314,hr,46.2624,0.99,Labour Gang Build-up Rate; Trial hole gang
144,CLASS B: GROUND INVESTIGATION,01 TRIAL PITS AND TRENCHES,Sundries in trial holes,Pumping; maximum depth 4.0 m minimum 750 litres per hour,hr,3,Labour,L023,unskilled operative (general),0.042628,hr,38.7141,1.65,Labour Gang Build-up Rate; Trial hole gang
