Item ref,Class,Section,Sub-heading,Item,Unit,Labour EUR,Plant EUR,Material EUR,Sub-contract EUR,TOTAL COST EUR,WBS lines,Book-derived EUR,Variance EUR
3129,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,Precast concrete circular manhole; CPM Perfect Manhole; complete with preformed benching and outlets to base; elastomeric seal to joints to rings; single steps as required. Excavations and backfilling not included; 1200 mm dia. with up to four outlets 100 mm or 150 mm dia.; effective internal depth,2000 mm deep,nr,267.77,69.77,2144.02,0,2481.56,8,2481.56,0.0
3130,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,Precast concrete circular manhole; CPM Perfect Manhole; complete with preformed benching and outlets to base; elastomeric seal to joints to rings; single steps as required. Excavations and backfilling not included; 1200 mm dia. with up to four outlets 100 mm or 150 mm dia.; effective internal depth,2500 mm deep,nr,289.03,87.2,2457.13,0,2833.36,8,2833.36,0.0
3132,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,1500 mm dia. with up to four outlets up to 450 mm dia.; effective internal depth,2000 mm deep,nr,289.03,87.2,4505.36,0,4881.59,8,4881.59,0.0
3133,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,1500 mm dia. with up to four outlets up to 450 mm dia.; effective internal depth,2500 mm deep,nr,320.04,97.67,5027.34,0,5445.05,8,5445.05,0.0
3134,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,1500 mm dia. with up to four outlets up to 450 mm dia.; effective internal depth,3000 mm deep,nr,326.14,97.67,5131.61,0,5555.42,8,5555.42,0.0
3135,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,1500 mm dia. with up to four outlets up to 450 mm dia.; effective internal depth,3500 mm deep,nr,355.32,111.61,5365.78,0,5832.71,8,5832.72,-0.01
3136,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,1500 mm dia. with up to four outlets up to 450 mm dia.; effective internal depth,4000 mm deep,nr,371.76,115.12,6082.95,0,6569.83,8,6569.83,0.0
3137,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,1500 mm dia. with up to four outlets up to 450 mm dia.; effective internal depth,4500 mm deep,nr,371.76,115.12,6604.92,0,7091.8,8,7091.8,0.0
3139,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,1500 mm dia. with up to four outlets up to 600 mm dia.; effective internal depth,4000 mm deep,nr,418.64,122.09,5909.32,0,6450.05,8,6450.06,-0.01
3140,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,01 MANHOLES,1500 mm dia. with up to four outlets up to 600 mm dia.; effective internal depth,4500 mm deep,nr,474.6,139.53,6279.57,0,6893.7,8,6893.72,-0.02
3143,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,03 GULLIES,"Vitrified clay; set in concrete grade C20, 150 mm thick; additional excavation and disposal; Road gully; 450 mm dia. x 900 mm deep, 100 mm or 150 mm outlet; cast iron road gully grating and frame group 4","434 x 434 mm, on Class B engineering brick seating",nr,95.87,2.5,1144.83,0,1243.2,8,1243.2,0.0
3145,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,03 GULLIES,Yard gully (mud); trapped with rodding eye; galvanized bucket; stopper,"225 mm dia., 100 mm dia. outlet, cast iron hinged grate and frame",nr,57.53,1.5,856.88,0,915.91,8,915.9,0.01
3146,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,03 GULLIES,Yard gully (mud); trapped with rodding eye; galvanized bucket; stopper,"Grease interceptors; internal access and bucket 600 x 450 mm, metal tray and lid, square hopper with horizontal inlet",nr,67.12,1.75,4449.39,0,4518.26,8,4518.26,0.0
3148,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,03 GULLIES,"Precast concrete; set in concrete grade C20, 150 mm thick; additional excavation and disposal; Road gully; trapped with rodding eye; galvanized bucket; stopper","450 mm dia. x 750 mm deep; cast iron road gully grating and frame group 4, 434 x 434 mm, on Class B engineering brick seating",nr,95.87,2.5,699.21,0,797.58,8,797.58,0.0
3149,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,03 GULLIES,"Precast concrete; set in concrete grade C20, 150 mm thick; additional excavation and disposal; Road gully; trapped with rodding eye; galvanized bucket; stopper","450 mm dia. x 900 mm deep; cast iron road gully grating and frame group 4, 434 x 434 mm, on Class B engineering brick seating",nr,103.54,2.71,733.69,0,839.94,8,839.94,0.0
3150,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,03 GULLIES,"Precast concrete; set in concrete grade C20, 150 mm thick; additional excavation and disposal; Road gully; trapped with rodding eye; galvanized bucket; stopper","450 mm dia. x 1050 mm deep, cast iron road gully grating and frame group 4, 434 x 434 mm, on Class B engineering brick seating",nr,111.22,2.9,756.48,0,870.6,8,870.59,0.01
3155,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation; Excavation of trenches for unpiped rubble drains (excluding trench support); cross-sectional area,0.25-0.50 m2,m,21.1,9.71,0,0,30.81,10,30.81,0.0
3157,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of trenches for unpiped rubble drains (excluding trench support); cross-sectional area (continued),0.50-0.75 m2,m,24.93,11.64,0,0,36.57,10,36.56,0.01
3158,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of trenches for unpiped rubble drains (excluding trench support); cross-sectional area (continued),0.75-1.00 m2,m,29.73,13.57,0,0,43.3,10,43.3,0.0
3159,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of trenches for unpiped rubble drains (excluding trench support); cross-sectional area (continued),1.00-1.50 m2,m,35.47,16.49,0,0,51.96,10,51.96,0.0
3160,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of trenches for unpiped rubble drains (excluding trench support); cross-sectional area (continued),1.50-2.00 m2,m,42.19,19.39,0,0,61.58,10,61.57,0.01
3162,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular section ditches; unlined; cross-sectional area,0.25-0.50 m2,m,21.1,11.79,0,0,32.89,10,32.89,0.0
3163,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular section ditches; unlined; cross-sectional area,0.50-0.75 m2,m,26.83,13.03,0,0,39.86,10,39.88,-0.02
3164,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular section ditches; unlined; cross-sectional area,0.75-1.00 m2,m,32.59,15.88,0,0,48.47,10,48.49,-0.02
3165,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular section ditches; unlined; cross-sectional area,1.00-1.50 m2,m,40.27,19.69,0,0,59.96,10,59.97,-0.01
3166,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular section ditches; unlined; cross-sectional area,1.50-2.00 m2,m,49.85,24.92,0,0,74.77,10,74.77,0.0
3168,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular ditches; lined with precast concrete slabs; cross-sectional area,0.25-0.50 m2,m,30.69,16.07,28.31,0,75.07,11,75.06,0.01
3169,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular ditches; lined with precast concrete slabs; cross-sectional area,0.50-0.75 m2,m,51.77,26.36,41.3,0,119.43,11,119.43,0.0
3170,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular ditches; lined with precast concrete slabs; cross-sectional area,0.75-1.00 m2,m,72.87,38.32,58.55,0,169.74,11,169.74,0.0
3171,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular ditches; lined with precast concrete slabs; cross-sectional area,1.00-1.50 m2,m,80.54,43.48,82.51,0,206.53,11,206.53,0.0
3172,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of rectangular ditches; lined with precast concrete slabs; cross-sectional area,1.50-2.00 m2,m,92.04,48.23,116.6,0,256.87,11,256.88,-0.01
3174,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of vee section ditches; unlined; cross-sectional area,0.25-0.50 m2,m,21.1,11.63,0,0,32.73,10,32.72,0.01
3175,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of vee section ditches; unlined; cross-sectional area,0.50-0.75 m2,m,24.93,13.77,0,0,38.7,10,38.7,0.0
3176,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of vee section ditches; unlined; cross-sectional area,0.75-1.00 m2,m,28.75,16.0,0,0,44.75,10,44.75,0.0
3177,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of vee section ditches; unlined; cross-sectional area,1.00-1.50 m2,m,36.43,20.37,0,0,56.8,10,56.8,0.0
3178,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Excavation of vee section ditches; unlined; cross-sectional area,1.50-2.00 m2,m,46.03,25.4,0,0,71.43,10,71.43,0.0
3180,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Filling,Filling French and rubble drains with graded material graded material; 20 mm stone aggregate,m3,59.45,33.5,145.95,0,238.9,11,238.88,0.02
3181,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",Filling,broken brick/concrete rubble,m3,59.45,29.85,157.73,0,247.03,11,247.02,0.01
3184,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",HydroBlox surface and sub-surface drains; Recycled plastic; water conveyance plank format as a French/land drain alternative and or retrofit solution for existing drainage installations,Single unit 1.00 m x 220 mm deep x 45 mm thick x providing 1003 l/min permeability; backfilled with excavated material,m,59.63,29.77,0,0,89.4,10,89.39,0.01
3185,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",HydroBlox surface and sub-surface drains; Recycled plastic; water conveyance plank format as a French/land drain alternative and or retrofit solution for existing drainage installations,Two units 1.00 m x 220 mm deep x 90 mm thick x providing 2006 l/min permeability; backfilled with excavated material,m,111.49,55.64,0,0,167.13,10,167.13,0.0
3186,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,"04 FRENCH DRAINS, RUBBLE DRAINS, DITCHES",HydroBlox surface and sub-surface drains; Recycled plastic; water conveyance plank format as a French/land drain alternative and or retrofit solution for existing drainage installations,Four units 1.00 m x 220 mm deep x 180 mm thick x providing 4012 l/min permeability; backfilled with excavated material,m,214.57,107.08,0,0,321.65,10,321.66,-0.01
3189,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Galvanized steel culverts; bitumen coated; Sectional corrugated metal culverts, nominal internal dia. 0.5-1 m; 1000 mm nominal internal dia., 1.6 mm thick",not in trenches,m,28.75,1.82,215.09,0,245.66,11,245.64,0.02
3190,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Galvanized steel culverts; bitumen coated; Sectional corrugated metal culverts, nominal internal dia. 0.5-1 m; 1000 mm nominal internal dia., 1.6 mm thick","in trenches, depth not exceeding 1.5 m",m,59.45,33.84,215.09,0,308.38,11,308.38,0.0
3191,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Galvanized steel culverts; bitumen coated; Sectional corrugated metal culverts, nominal internal dia. 0.5-1 m; 1000 mm nominal internal dia., 1.6 mm thick","in trenches, depth 1.5-2 m",m,82.44,46.97,215.09,0,344.5,11,344.5,0.0
3192,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Galvanized steel culverts; bitumen coated; Sectional corrugated metal culverts, nominal internal dia. 0.5-1 m; 1000 mm nominal internal dia., 1.6 mm thick","in trenches, depth 2-2.5 m",m,97.79,55.72,215.09,0,368.6,11,368.59,0.01
3193,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Galvanized steel culverts; bitumen coated; Sectional corrugated metal culverts, nominal internal dia. 0.5-1 m; 1000 mm nominal internal dia., 1.6 mm thick","in trenches, depth 2.5-3 m",m,115.06,65.55,215.09,0,395.7,11,395.7,0.0
3195,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 1600 mm nominal internal dia., 1.6 mm thick",not in trenches,m,40.27,2.53,344.81,0,387.61,11,387.62,-0.01
3196,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 1600 mm nominal internal dia., 1.6 mm thick","in trenches, depth 1.5-2 m",m,84.37,48.06,344.81,0,477.24,11,477.25,-0.01
3197,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 1600 mm nominal internal dia., 1.6 mm thick","in trenches, depth 2-2.5 m",m,107.38,61.18,344.81,0,513.37,11,513.37,0.0
3198,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 1600 mm nominal internal dia., 1.6 mm thick","in trenches, depth 2.5-3 m",m,130.39,74.3,344.81,0,549.5,11,549.51,-0.01
3199,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 1600 mm nominal internal dia., 1.6 mm thick","in trenches, depth 3-3.5 m",m,157.23,89.64,344.81,0,591.68,11,591.68,0.0
3201,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2000 mm nominal internal dia., 1.6 mm thick",not in trenches,m,49.85,3.15,729.93,0,782.93,11,782.94,-0.01
3202,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2000 mm nominal internal dia., 1.6 mm thick","in trenches, depth 2-2.5 m",m,88.21,50.28,729.93,0,868.42,11,868.43,-0.01
3203,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2000 mm nominal internal dia., 1.6 mm thick","in trenches, depth 2.5-3 m",m,115.06,65.55,729.93,0,910.54,11,910.54,0.0
3204,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2000 mm nominal internal dia., 1.6 mm thick","in trenches, depth 3-3.5 m",m,143.81,81.93,729.93,0,955.67,11,955.66,0.01
3205,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2000 mm nominal internal dia., 1.6 mm thick","in trenches, depth 3.5-4 m",m,178.32,101.63,729.93,0,1009.88,11,1009.88,0.0
3207,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2200 mm nominal internal dia., 1.6 mm thick",not in trenches,m,63.29,3.99,822.38,0,889.66,11,889.65,0.01
3208,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2200 mm nominal internal dia., 1.6 mm thick","in trenches, depth 2.5-3 m",m,122.72,69.93,822.38,0,1015.03,11,1015.03,0.0
3209,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2200 mm nominal internal dia., 1.6 mm thick","in trenches, depth 3-3.5 m",m,147.65,84.15,822.38,0,1054.18,11,1054.18,0.0
3210,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2200 mm nominal internal dia., 1.6 mm thick","in trenches, depth 3.5-4 m",m,195.58,111.49,822.38,0,1129.45,11,1129.44,0.01
3211,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,05 DUCTS AND METAL CULVERTS,"Sectional corrugated metal culverts, nominal internal dia. exceeding 1.5 m; 2200 mm nominal internal dia., 1.6 mm thick","in trenches, depth exceeding 4 m",m,253.11,144.22,822.38,0,1219.71,11,1219.72,-0.01
3215,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,08 OTHER PIPEWORK ANCILLARIES,"Build Ends in; Connections to existing manholes and other chambers, pipe bore",150 mm dia.,nr,130.07,8.89,16.85,0,155.81,8,155.8,0.01
3216,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,08 OTHER PIPEWORK ANCILLARIES,"Build Ends in; Connections to existing manholes and other chambers, pipe bore",225 mm dia.,nr,205.93,14.06,31.35,0,251.34,8,251.34,0.0
3217,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,08 OTHER PIPEWORK ANCILLARIES,"Build Ends in; Connections to existing manholes and other chambers, pipe bore",300 mm dia.,nr,270.97,18.54,47.58,0,337.09,8,337.09,0.0
3218,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,08 OTHER PIPEWORK ANCILLARIES,"Build Ends in; Connections to existing manholes and other chambers, pipe bore",375 mm dia.,nr,314.31,21.49,62.69,0,398.49,8,398.5,-0.01
3219,CLASS K: PIPEWORK - MANHOLES AND PIPEWORK ANCILLARIES,08 OTHER PIPEWORK ANCILLARIES,"Build Ends in; Connections to existing manholes and other chambers, pipe bore",450 mm dia.,nr,379.36,187.56,78.86,0,645.78,8,645.78,0.0
3237,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",01 EXTRAS TO EXCAVATION AND BACKFILLING,Drainage sundries; Extra over any item of drainage for excavation in,rock,m3,85.84,88.02,0,0,173.86,4,173.86,0.0
3238,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",01 EXTRAS TO EXCAVATION AND BACKFILLING,Drainage sundries; Extra over any item of drainage for excavation in,mass concrete,m3,110.92,114.45,0,0,225.37,4,225.38,-0.01
3239,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",01 EXTRAS TO EXCAVATION AND BACKFILLING,Drainage sundries; Extra over any item of drainage for excavation in,reinforced concrete,m3,155.82,160.49,0,0,316.31,4,316.31,0.0
3241,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",01 EXTRAS TO EXCAVATION AND BACKFILLING,"Excavation of soft spots, backfilling",concrete grade C15P,m3,39.61,40.61,169.34,0,249.56,5,249.57,-0.01
3245,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",02 SPECIAL PIPE LAYING METHODS,"Pipe Jacking; Provision of all plant, equipment and labour establishing",thrust pit; 6 m x 4 m x 8 m deep,item,18391.84,12312.05,26142.12,0,56846.01,5,56846.01,0.0
3246,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",02 SPECIAL PIPE LAYING METHODS,"Pipe Jacking; Provision of all plant, equipment and labour establishing",reception pit; 4 m x 4 m x 8 m deep,item,13487.37,9028.85,19170.9,0,41687.12,5,41687.1,0.02
3247,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",02 SPECIAL PIPE LAYING METHODS,"Pipe Jacking; Provision of all plant, equipment and labour establishing",mobilize and set up pipe jacking equipment,item,26921.13,18021.82,38265.64,0,83208.59,5,83208.6,-0.01
3249,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",02 SPECIAL PIPE LAYING METHODS,"Pipe jacking, excluding the cost of non-drainage materials; concrete pipes BS 5911 Part 1 Class 120 with rebated joints, steel reinforcing band; length not exceeding 50 m; in sand and gravel",900 mm nominal bore,m,1458.67,976.47,2073.35,0,4508.49,5,4508.49,0.0
3250,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",02 SPECIAL PIPE LAYING METHODS,"Pipe jacking, excluding the cost of non-drainage materials; concrete pipes BS 5911 Part 1 Class 120 with rebated joints, steel reinforcing band; length not exceeding 50 m; in sand and gravel",1200 mm nominal bore,m,1688.73,1130.48,2400.36,0,5219.57,5,5219.57,0.0
3251,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",02 SPECIAL PIPE LAYING METHODS,"Pipe jacking, excluding the cost of non-drainage materials; concrete pipes BS 5911 Part 1 Class 120 with rebated joints, steel reinforcing band; length not exceeding 50 m; in sand and gravel",1500 mm nominal bore,m,1249.94,836.75,1776.65,0,3863.34,5,3863.32,0.02
3252,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",02 SPECIAL PIPE LAYING METHODS,"Pipe jacking, excluding the cost of non-drainage materials; concrete pipes BS 5911 Part 1 Class 120 with rebated joints, steel reinforcing band; length not exceeding 50 m; in sand and gravel",1800 mm nominal bore,m,1330.28,890.53,1890.86,0,4111.67,5,4111.68,-0.01
3255,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",03 BEDS,Imported sand; 100 mm deep bed for pipes nominal bore,100 mm,m,2.63,1.81,5.16,0,9.6,5,9.61,-0.01
3256,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",03 BEDS,Imported sand; 100 mm deep bed for pipes nominal bore,150 mm,m,2.63,1.81,5.55,0,9.99,5,10.0,-0.01
3257,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",03 BEDS,Imported sand; 100 mm deep bed for pipes nominal bore,225 mm,m,3.97,2.72,6.47,0,13.16,5,13.16,0.0
3258,"CLASS L: PIPEWORK SUPPORTS AND PROTECTION, ANCILLARIES TO LAYING AND EXCAVATION",03 BEDS,Imported sand; 100 mm deep bed for pipes nominal bore,300 mm,m,5.28,3.63,6.77,0,15.68,5,15.68,0.0
